sku,title,brand,product_url,technical_details,old_price,price,main_image,is_sponsored,in_stock,rating,reviews,e_retailer,client,market,type,position,listing_url,page
, Genius X 20100S  elektrische Zahnbürste Schwarz,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-genius-x-20100s-2569097.html,"Produkttyp elektrische Zahnbürste Geschwindigkeitsstufen 6 Anzahl Programme 6 Programme Tägliche Reinigung, Pro Clean, Sensitiv,  Aufhellen, Zahnfleischschutz,  Zungenreinigung.",289.99,167.99,,False,True,,(194),mediamarkt.de,client_name,DE,Search,20,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Sonicare HX9911/94 DiamondClean 9000 Neue Generation elektrische Zahnbürste Rose Gold,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-hx9911-94-diamondclean-9000-neue-generation-2667267.html,Produkttyp elektrische Zahnbürste Reinigungstechnik Schalltechnologie Geschwindigkeitsstufen 3 Geschwindigkeit 62000 Bürstenkopfbewegungen pro Minute,199.99,161.99,,False,True,,(321),mediamarkt.de,client_name,DE,Search,21,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Sonicare HX 6839/28 ProtectiveClean elektrische Zahnbürste Weiss/Helblau,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-hx-6839-28-protectiveclean-2457194.html,Produkttyp elektrische Zahnbürste Reinigungstechnik Schalltechnologie Geschwindigkeitsstufen 1 Anzahl Bürstenköpfe 1,,89.99,,False,True,,(481),mediamarkt.de,client_name,DE,Search,22,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Smart Expert elektrische Zahnbürste Weiß/Blau,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-smart-expert-2569085.html,"Produkttyp elektrische Zahnbürste Geschwindigkeitsstufen 5 Anzahl Programme 5 Programme Tägliche Reinigung, Pro Clean, Sensitiv, Aufhellen, Zahnfleischschutz.",199.99,124.99,,False,True,,(127),mediamarkt.de,client_name,DE,Search,23,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Sonicare DiamondClean 9000 Neue Generation HX9911/09 elektrische Zahnbürste Schwarz,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-diamondclean-9000-neue-generation-hx9911-09-2660342.html,Produkttyp elektrische Zahnbürste Reinigungstechnik Schalltechnologie Geschwindigkeitsstufen 3 Geschwindigkeit 62.000 Bürstenkopfbewegungen,199.99,177.–,,False,True,,(342),mediamarkt.de,client_name,DE,Search,24,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Kids ab 3 Jahre mit Cars-Figuren elektrische Zahnbürste Rot,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-kids-ab-3-jahre-mit-cars-figuren-2569088.html,"Produkttyp elektrische Zahnbürste Geschwindigkeitsstufen 2 Anzahl Programme 2 Programme Tägliche Reinigung, Sensitiv",34.99,19.99,,False,True,,(267),mediamarkt.de,client_name,DE,Search,25,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
," Genius X mit künstlicher Intelligenz & Putztechnikerkennung, Elektrische Zahnbürste Rosegold",ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-genius-x-mit-künstlicher-intelligenz-putztechnikerkennung-2752150.html,"Produkttyp Elektrische Zahnbürste Reinigungstechnik Oszillierend / Rotierend / Pulsierend (3D) Anzahl Programme 6 Programme Tägliche Reinigung, Pro Clean, Sensitiv, Aufhellen, Zahnfleischschutz, Zungenreinigung.",179.99,104.99,,False,True,,(1),mediamarkt.de,client_name,DE,Search,26,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Sonicare Diamondclean 9000 Neue Generation HX9914/55 elektrische Zahnbürste Weiß,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-diamondclean-9000-neue-generation-hx9914-55-2667270.html,Produkttyp elektrische Zahnbürste Reinigungstechnik Schalltechnologie Geschwindigkeitsstufen 3 Geschwindigkeit 62000 Bürstenkopfbewegungen pro Minute,329.99,235.99,,False,True,,(145),mediamarkt.de,client_name,DE,Search,27,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
," Oral-B Smart Sensitive Elektrische Zahnbürste mit Sensitiv-Programm und visueller Andruckkontrolle, weiß  Elektrische Zahnbürste Weiß",ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-oral-b-smart-sensitive-elektrische-zahnbürste-mit-sensitiv-programm-und-visueller-andruckkontrolle-weiß-2656745.html,"Produkttyp Elektrische Zahnbürste Geschwindigkeit 9.900 Rotationen/Min., 45.000 Pulsationen/Min. Area of application Empfindliche Zähne, Zahnfleischschutz, Saubere Zahnzwischenräume, Weiße Zähne Anzahl Programme 5",86.99,69.99,,False,True,,(39),mediamarkt.de,client_name,DE,Search,28,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Genius X 20100S elektrische Zahnbürste Rose Gold,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-genius-x-20100s-2569099.html,"Produkttyp elektrische Zahnbürste Geschwindigkeitsstufen 6 Anzahl Programme 6 Programme Tägliche Reinigung, Pro Clean, Sensitiv, Aufhellen, Zahnfleischschutz, Zungenreinigung.",289.99,167.99,,False,False,,(273),mediamarkt.de,client_name,DE,Search,29,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Sonicare DiamondClean 9000 Neue Generation HX9911/27 elektrische Zahnbürste Weiß,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-diamondclean-9000-neue-generation-hx9911-27-2660341.html,Produkttyp elektrische Zahnbürste Reinigungstechnik Schalltechnologie Geschwindigkeitsstufen 3 Geschwindigkeit 62.000 Bürstenkopfbewegungen,199.99,177.–,,False,True,,(322),mediamarkt.de,client_name,DE,Search,30,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Kids Spiderman für Kinder ab 3 Jahre Elektrische Zahnbürste mehrfarbig,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-kids-spiderman-für-kinder-ab-3-jahre-2656747.html,"Produkttyp Elektrische Zahnbürste Area of application Saubere Zahnzwischenräume, Zahnfleischschutz, Kariesvermeidung Anzahl Programme 2 Programme Tägliche Reinigung, Sensitiv",34.99,19.99,,False,True,,(72),mediamarkt.de,client_name,DE,Search,31,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Sonicare HX 6322/04 elektrische Zahnbürste Blau,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-hx-6322-04-2112359.html,Produkttyp elektrische Zahnbürste Reinigungstechnik Schalltechnologie Anzahl Bürstenköpfe 2 Ladestation Ja,49.99,37.99,,False,True,,(175),mediamarkt.de,client_name,DE,Search,32,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Sonicare HX 6807/51 ProtectiveClean elektrische Zahnbürste Weiß/Mint,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-hx-6807-51-protectiveclean-2457191.html,Produkttyp elektrische Zahnbürste Reinigungstechnik Schalltechnologie Geschwindigkeitsstufen 2 Anzahl Bürstenköpfe 2,,64.99,,False,False,,(465),mediamarkt.de,client_name,DE,Search,33,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Vitality 100 elektrische Zahnbürste Weiß,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-vitality-100-2441058.html,Produkttyp elektrische Zahnbürste Geschwindigkeitsstufen 1 (Tägliche Reinigung) Anzahl Programme 1 Anzahl Bürstenköpfe 1,34.99,19.99,,False,True,,(250),mediamarkt.de,client_name,DE,Search,34,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Sonicare HX9911/29 DiamondClean 9000 Neue Generation elektrische Zahnbürste Pink,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-hx9911-29-diamondclean-9000-neue-generation-2667268.html,Produkttyp elektrische Zahnbürste Reinigungstechnik Schalltechnologie Geschwindigkeitsstufen 3 Geschwindigkeit 62000 Bürstenkopfbewegungen pro Minute,,186.99,,False,True,,(321),mediamarkt.de,client_name,DE,Search,35,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, Sonicare HX9917/88 Elektrische Zahnbürste Weiß,PHILIPS,https://www.mediamarkt.de/de/product/_philips-sonicare-hx991788-elektrische-zahnburste-weiss-2758328.html,"Produkttyp Elektrische Zahnbürste Reinigungstechnik Schalltechnologie Geschwindigkeitsstufen 3 Geschwindigkeit Bis zu 62.000 Bürstenkopfbewegungen/Min.
",279.99,209.99,,False,True,,(1),mediamarkt.de,client_name,DE,Search,36,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
, PRO 2 2000S elektrische Zahnbürste Schwarz/Weiß,ORAL-B,https://www.mediamarkt.de/de/product/_oral-b-pro-2-2000s-2391202.html,"Produkttyp elektrische Zahnbürste Geschwindigkeitsstufen 2 Geschwindigkeit 9.900 Rotationen/Min. ,45.000 Pulsationen/Min. Anzahl Programme 2",89.99,45.99,,False,False,,(216),mediamarkt.de,client_name,DE,Search,37,https://www.mediamarkt.de/de/category/elektrische-zahnb%C3%BCrsten-171.html?page=3,1
," Silk-Epil 9 Flex SE9F 100 Jahre Epilierer, Weiß",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-epil-9-flex-se9f-100-jahre-2751101.html,Produkttyp Epilierer Anzahl und Typ der Scherfolien Micro-Grip-Technologie Epilationsmethode Micro-Grip-Technologie Funktionsstufen 2,229.99,151.99,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MMS_85932557/mobile_200_200_png,False,True,,(7),mediamarkt.de,client_name,DE,Search,1,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," Silk-epil 3 3-170 Epilierer, Weiß/Lila",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-epil-3-3-170-1487906.html,Produkttyp Epilierer Epilationsmethode 20-Pinzetten-System Funktionsstufen 2 Anwendungsbereich Beine,44.99,29.99,https://assets.mmsrg.com/isr/166325/c1/-/pixelboxx-mss-77081946/mobile_200_200_png,False,True,,(163),mediamarkt.de,client_name,DE,Search,2,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," Silk-épil 9 9/980 SkinSpa SensoSmart™ Epilierer, Roségold",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-épil-9-9-980-skinspa-sensosmart™-2375553.html,"Produkttyp Epilierer Epilationsmethode SensoSmart-Technologie Funktionsstufen 2 Anwendungsbereich Beine, Körper, Gesicht",219.99,134.99,,False,True,,(306),mediamarkt.de,client_name,DE,Search,3,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," BRE700 Epilierer, Weiß",PHILIPS,https://www.mediamarkt.de/de/product/_philips-bre700-2670808.html,Produkttyp Epilierer Funktionsstufen 2 Nassbetrieb Ja Anzahl Pinzetten 32,,55.99,,False,True,,(116),mediamarkt.de,client_name,DE,Search,4,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," Silk-Epil 9 Flex SES 9300 3D Epilierer, Weiß/Gold",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-epil-9-flex-ses-9300-3d-2704391.html,"Produkttyp Epilierer Epilationsmethode MicroGrip & SensoSmart Technologie Funktionsstufen 2 Anwendungsbereich Gesicht, Körper, Achseln, Beine, Bikinizone",299.99,195.99,,False,True,,(81),mediamarkt.de,client_name,DE,Search,5,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," SILK-ÉPIL 9-720 SENSOSMARTTM Epilierer, Weiß/Roségold",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-épil-9-720-sensosmarttm-2618977.html,Produkttyp Epilierer Epilationsmethode Micro-Grip- und SensoSmart-Technologie Funktionsstufen 2 Anwendungsbereich Beine und Körper,134.99,99.99,,False,True,,(399),mediamarkt.de,client_name,DE,Search,6,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," Silk-epil 3 3-270 Epilierer, Weiß/Pink",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-epil-3-3-270-1487904.html,"Produkttyp Epilierer Epilationsmethode 20-Pinzetten-System Funktionsstufen 2 Anwendungsbereich Beine, Körper",59.99,41.99,,False,True,,(246),mediamarkt.de,client_name,DE,Search,7,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," BRE730 Epilierer, Weiß",PHILIPS,https://www.mediamarkt.de/de/product/_philips-bre730-2670809.html,Produkttyp Epilierer Funktionsstufen 2 Nassbetrieb Ja Anzahl Aufsteckkämme 1,99.99,77.–,,False,True,,(117),mediamarkt.de,client_name,DE,Search,8,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," Silk-épil 9 Flex SES 9002 3D Epilierer, Weiß/Gold",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-épil-9-flex-ses-9002-3d-2704984.html,"Produkttyp Epilierer Epilationsmethode MicroGrip & SensoSmart Technolgie Funktionsstufen 2 Anwendungsbereich Körper, Beine, Bikinizone, Achseln",219.99,149.99,,False,True,,(82),mediamarkt.de,client_name,DE,Search,9,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," Silk-épil 9 9/700 SensoSmart™ Epilierer, Weiß/Lila",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-épil-9-9-700-sensosmart™-2461449.html,"Produkttyp Epilierer Epilationsmethode MicroGrip Technologie Funktionsstufen 2 Anwendungsbereich Achsen, Beine, Gesicht, Hände",139.99,104.99,,False,True,,(32),mediamarkt.de,client_name,DE,Search,10,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," SILK-ÉPIL 9 FLEX SES 9010 3D SKINSPA Epilierer, Weiß/Gold",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-épil-9-flex-ses-9010-3d-skinspa-2618976.html,"Produkttyp Epilierer Epilationsmethode MicroGrip & SensoSmart Technologie Funktionsstufen 2 Anwendungsbereich Beine, Körper und Gesicht",249.99,176.99,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MMS_82535203/mobile_200_200_png,False,True,,(411),mediamarkt.de,client_name,DE,Search,11,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," Silk-épil 9 9-995 9-in-1 Beauty-Set Epilierer, Weiß/Rosa",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-épil-9-9-995-9-in-1-beauty-set-2514630.html,"Produkttyp Epilierer Epilationsmethode MicroGrip & SensoSmart Technologie Funktionsstufen 2 Anwendungsbereich Beine, Körper und Gesicht",234.99,158.99,https://assets.mmsrg.com/isr/166325/c1/-/pixelboxx-mss-80297232/mobile_200_200_png,False,True,,(387),mediamarkt.de,client_name,DE,Search,12,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," Silk-épil 9 9-890 Epilierer, Weiß/roségold",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-épil-9-9-890-2704985.html,"Produkttyp Epilierer Epilationsmethode Micro-Grip-Technologie Funktionsstufen 2 Anwendungsbereich Beine, Bikinizone, Achseln, Körper und Gesicht",174.99,151.99,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MMS_79471723/mobile_200_200_png,False,True,,(10),mediamarkt.de,client_name,DE,Search,13,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," Silk-épil 5 5/500 SensoSmart Epilierer, Weiß / Pink",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-épil-5-5-500-sensosmart-2405325.html,"Produkttyp Epilierer Epilationsmethode MicroGrip Technologie Funktionsstufen 2 Anwendungsbereich Beine, Körper",74.99,57.99,https://assets.mmsrg.com/isr/166325/c1/-/pixelboxx-mss-77285426/mobile_200_200_png,False,True,,(35),mediamarkt.de,client_name,DE,Search,14,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," Silk-épil 3-274 CLS Epilierer, Weiß/Rosa",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-épil-3-274-cls-2704986.html,"Produkttyp Epilierer Epilationsmethode 20-Pinzetten-System Funktionsstufen 2 Anwendungsbereich Beine, Achseln, Körper",49.99,39.99,,False,True,,(0),mediamarkt.de,client_name,DE,Search,15,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," BRE 740/10 Epilierer, Weiß",PHILIPS,https://www.mediamarkt.de/de/product/_philips-bre-740-10-2700639.html,Produkttyp Epilierer Funktionsstufen 2 Nassbetrieb Ja Anzahl Aufsteckkämme 2,149.99,94.99,,False,True,,(116),mediamarkt.de,client_name,DE,Search,16,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," Silk-épil 3 SE 3-440  Epilierer, Rosa/Weiß",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-épil-3-se-3-440-2514636.html,Produkttyp Epilierer Epilationsmethode MicroGrip Funktionsstufen 2 Anwendungsbereich Beine und Körper,59.99,41.99,,False,False,,(155),mediamarkt.de,client_name,DE,Search,17,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," SILK-ÉPIL 9 FLEX SES 9100 3D BS Epilierer, Weiß/Gold",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-épil-9-flex-ses-9100-3d-bs-2618975.html,"Produkttyp Epilierer Epilationsmethode Micro-Grip- und SensoSmart-Technologie Funktionsstufen 2 Anwendungsbereich Beine, Körper und Gesicht",299.99,225.99,,False,True,,(476),mediamarkt.de,client_name,DE,Search,18,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," Silk-épil 9 9/880 SensoSmart™ Epilierer, Roségold",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-épil-9-9-880-sensosmart™-2375554.html,"Produkttyp Epilierer Epilationsmethode SensoSmart-Technologie Funktionsstufen 2 Anwendungsbereich Beine, Körper, Gesicht",174.99,134.99,,False,True,,(1219),mediamarkt.de,client_name,DE,Search,19,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," BRE735 Epilierer, Weiß",PHILIPS,https://www.mediamarkt.de/de/product/_philips-bre735-2670810.html,Produkttyp Epilierer Funktionsstufen 2 Nassbetrieb Ja Anzahl Aufsteckkämme 2,109.99,93.99,,False,True,,(118),mediamarkt.de,client_name,DE,Search,20,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," ES-EL2A Epilierer, Weiß/Blau",PANASONIC,https://www.mediamarkt.de/de/product/_panasonic-es-el2a-a503-2391043.html,"Produkttyp Epilierer Funktionsstufen 3 Anwendungsbereich Arme, Beine. Nassbetrieb Ja",69.–,51.99,,False,True,,(6),mediamarkt.de,client_name,DE,Search,21,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," ES-DEL8AP503 Epilierer, Rosé/Weiß",PANASONIC,https://www.mediamarkt.de/de/product/_panasonic-es-del8ap503-2391034.html,"Produkttyp Epilierer Funktionsstufen 3 Anwendungsbereich Arme, Beine Nassbetrieb Ja",119.–,89.99,,False,False,,(262),mediamarkt.de,client_name,DE,Search,22,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," SILK-ÉPIL 5-620 SENSOSMARTTM Epilierer, Weiß/Rosa",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-épil-5-620-sensosmarttm-2618978.html,Produkttyp Epilierer Epilationsmethode Micro-Grip- und SensoSmart-Technologie Funktionsstufen 2 Anwendungsbereich Beine und Körper,84.99,64.99,,False,True,,(190),mediamarkt.de,client_name,DE,Search,23,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
," Silk-epil SES 9001 3D Epilierer, Weiß/Gold",BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-epil-ses-9001-3d-2678787.html,"Produkttyp Epilierer Epilationsmethode MicroGrip & SensoSmart technolgy Funktionsstufen 2 Anwendungsbereich Beine, Körper und Gesicht",199.99,149.99,,False,True,,(0),mediamarkt.de,client_name,DE,Search,24,https://www.mediamarkt.de/de/search.html?query=Epilirer&page=2,1
, BRI 921/00 LUMEA Haarentfernung Weiß/Rosa,PHILIPS,https://www.mediamarkt.de/de/product/_philips-bri-921-00-lumea-2457172.html,"Produkttyp Haarentfernung Epilationsmethode IPL-Haarentfernungssystem Funktionsstufen 5 Anwendungsbereich Bikini, Achselhöhlen, Arme, Beine, Bauch, Kinn, Koteletten, Oberlippe.",279.99,199.–,https://assets.mmsrg.com/isr/166325/c1/-/pixelboxx-mss-78233903/mobile_200_200_png,True,True,,(258),mediamarkt.de,client_name,DE,Search,1,https://www.mediamarkt.de/de/search.html?page=3&query=Haarentfernung,1
, Lumea IPL 9000 Series BRI957 Haarentfernung Schwarz/Rosa,PHILIPS,https://www.mediamarkt.de/de/product/_philips-lumea-ipl-9000-series-bri957-2716510.html,"Produkttyp Haarentfernung Epilationsmethode Intense Pulsed Light (IPL) Anwendungsbereich Körper, Gesicht, Bikinizone, Achselbereich Für Hauttyp von hellweiß bis dunkelbraun",,459.99,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MMS_82064124/mobile_200_200_png,True,True,,(582),mediamarkt.de,client_name,DE,Search,2,https://www.mediamarkt.de/de/search.html?page=3&query=Haarentfernung,1
, Lumea IPL 9000 Series BRI955 - Haarentfernungssystem Haarentfernung Rosa/Weiß,PHILIPS,https://www.mediamarkt.de/de/product/_philips-lumea-ipl-9000-series-bri955-haarentfernungssystem-2716511.html,"Produkttyp Haarentfernung Epilationsmethode Intense Pulsed Light (IPL) Anwendungsbereich Körper, Gesicht, Bein, Bikinizone, Achselbereich, Bauch, Arme Für Hauttyp von hellweiß bis dunkelbraun",449.99,399.99,,False,True,,(101),mediamarkt.de,client_name,DE,Search,3,https://www.mediamarkt.de/de/search.html?page=3&query=Haarentfernung,1
, Lumea Prestige BRI947/00 Haarentfernung Fliederfarben,PHILIPS,https://www.mediamarkt.de/de/product/_philips-lumea-prestige-bri947-00-2739489.html,Produkttyp Haarentfernung Funktionsstufen 5 Anwendungsbereich Körper und Gesicht Nassbetrieb Nein,479.99,409.99,,False,True,,(578),mediamarkt.de,client_name,DE,Search,4,https://www.mediamarkt.de/de/search.html?page=3&query=Haarentfernung,1
, Silk·Expert Pro 5 PL5137 Haarentfernung Weiß & Gold,BRAUN,https://www.mediamarkt.de/de/product/_braun-silk·expert-pro-5-pl5137-2514623.html,"Produkttyp Haarentfernung Epilationsmethode IPL (Intense Pulsed Light) Funktionsstufen 3 Anwendungsbereich Beine, Körper und Gesicht",599.99,355.99,,False,True,,(375),mediamarkt.de,client_name,DE,Search,5,https://www.mediamarkt.de/de/search.html?page=3&query=Haarentfernung,1
, BRI950/00 Lumea Prestige Haarentfernung Weiß/Rosé,PHILIPS,https://www.mediamarkt.de/de/product/_philips-bri950-00-lumea-prestige-2229881.html,Produkttyp Haarentfernung Epilationsmethode IPL Funktionsstufen 5 Anwendungsbereich Körper und Gesicht,514.99,333.–,,False,True,,(211),mediamarkt.de,client_name,DE,Search,6,https://www.mediamarkt.de/de/search.html?page=3&query=Haarentfernung,1
, Silk·Expert Pro 5 PL5014 Haarentfernung Weiß & Gold,BRAUN,https://www.mediamarkt.de/de/product/_braun-silk·expert-pro-5-pl5014-2514626.html,"Produkttyp Haarentfernung Epilationsmethode IPL (Intense Pulsed Light) Funktionsstufen 3 Anwendungsbereich Beine, Körper und Gesicht ",549.99,355.99,,False,True,,(269),mediamarkt.de,client_name,DE,Search,7,https://www.mediamarkt.de/de/search.html?page=3&query=Haarentfernung,1
, SILK-EXPERT PRO 5 - PL5129 Haarentfernung Weiß/Gold,BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-expert-pro-5-pl5129-2702540.html,"Produkttyp Haarentfernung Epilationsmethode IPL (Intense Pulsed Light) Funktionsstufen 3 Anwendungsbereich Beine, Körper und Gesicht",599.99,395.99,,False,True,,(85),mediamarkt.de,client_name,DE,Search,8,https://www.mediamarkt.de/de/search.html?page=3&query=Haarentfernung,1
, 575.14 Pure Skin Haarentfernung Weiß,BEURER,https://www.mediamarkt.de/de/product/_beurer-575-14-pure-skin-2307201.html,"Produkttyp Haarentfernung Funktionsstufen 3 Anwendungsbereich Arme, Beine, Gesicht, Achselhöhlen, Bikinizone Für Hauttyp Hell",158.49,128.99,,False,True,,(5),mediamarkt.de,client_name,DE,Search,9,https://www.mediamarkt.de/de/search.html?page=3&query=Haarentfernung,1
, JWX20PE3001 JEWEL LUXX Haarentfernung Weiß,SILKN,https://www.mediamarkt.de/de/product/_silkn-jwx20pe3001-jewel-luxx-2655448.html,Produkttyp Haarentfernung Funktionsstufen 5 Anwendungsbereich Ganzkörper Für Hauttyp Für alle Hautypen,,149.–,,False,True,,(0),mediamarkt.de,client_name,DE,Search,10,https://www.mediamarkt.de/de/search.html?page=3&query=Haarentfernung,1
, BRI 956/00 Lumea Prestige Haarentfernung Weiß/Rosa,PHILIPS,https://www.mediamarkt.de/de/product/_philips-bri-956-00-lumea-prestige-2226513.html,"Produkttyp Haarentfernung Epilationsmethode IPL Funktionsstufen 5 Anwendungsbereich Körper, Gesicht, Achseln, Bikinizone",549.99,385.99,https://assets.mmsrg.com/isr/166325/c1/-/pixelboxx-mss-75474682/mobile_200_200_png,False,False,,(860),mediamarkt.de,client_name,DE,Search,11,https://www.mediamarkt.de/de/search.html?page=3&query=Haarentfernung,1
, SILK-EXPERT PRO 5 - PL5237 Haarentfernung Weiß/Gold,BRAUN,https://www.mediamarkt.de/de/product/_braun-silk-expert-pro-5-pl5237-2702539.html,"Produkttyp Haarentfernung Epilationsmethode IPL (Intense Pulsed Light) Funktionsstufen 3 Anwendungsbereich Beine, Körper und Gesicht",649.99,479.99,https://assets.mmsrg.com/isr/166325/c1/-/ASSET_MMS_80545893/mobile_200_200_png,False,True,,(59),mediamarkt.de,client_name,DE,Search,12,https://www.mediamarkt.de/de/search.html?page=3&query=Haarentfernung,1
, Silk·Expert Pro 5 PL5124 Haarentfernung Weiß & Gold,BRAUN,https://www.mediamarkt.de/de/product/_braun-silk·expert-pro-5-pl5124-2514625.html,"Produkttyp Haarentfernung Epilationsmethode IPL (Intense Pulsed Light) Funktionsstufen 3 Anwendungsbereich Beine, Körper und Gesicht",579.99,385.99,https://assets.mmsrg.com/isr/166325/c1/-/pixelboxx-mss-80296388/mobile_200_200_png,False,True,,(302),mediamarkt.de,client_name,DE,Search,13,https://www.mediamarkt.de/de/search.html?page=3&query=Haarentfernung,1
, Silk·Expert Pro 3 PL3011 Haarentfernung Weiß & Flieder,BRAUN,https://www.mediamarkt.de/de/product/_braun-silk·expert-pro-3-pl3011-2514628.html,"Produkttyp Haarentfernung Epilationsmethode IPL (Intense Pulsed Light) Funktionsstufen 3 Anwendungsbereich Beine, Körper und Gesicht ",349.99,265.99,https://assets.mmsrg.com/isr/166325/c1/-/pixelboxx-mss-80297059/mobile_200_200_png,False,True,,(197),mediamarkt.de,client_name,DE,Search,14,https://www.mediamarkt.de/de/search.html?page=3&query=Haarentfernung,1
, Silk·Expert Pro 3 PL3111 Haarentfernung Weiß & Flieder,BRAUN,https://www.mediamarkt.de/de/product/_braun-silk·expert-pro-3-pl3111-2514627.html,"Produkttyp Haarentfernung Epilationsmethode IPL (Intense Pulsed Light) Funktionsstufen 2 Anwendungsbereich Beine, Körper und Gesicht ",399.99,299.99,,False,True,,(191),mediamarkt.de,client_name,DE,Search,15,https://www.mediamarkt.de/de/search.html?page=3&query=Haarentfernung,1
