sku,title,brand,category,product_url,price,image,in_stock,e_retailer,client,market,type,position,listing_url,page
B3-528312,Carefree normal mit Cotton Extrakt Slipeinlagen,Carefree,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/carefree-normal-mit-cotton-extrakt-slipeinlagen/B3-528312.html,2.9,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/528312.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,54,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-360596,BI COMFORT Slipeinlagen Normal,BI COMFORT,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/bi-comfort-slipeinlagen-normal/B3-360596.html,0.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/360596.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,55,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-323712,always Dailies Extra Protect Slipeinlagen,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-dailies-slipeinlagen-extra-protect-giga-pack/B3-323712.html,3.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/323712_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,56,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-259922,Carefree Flexiform Fresh Slipeinlagen,Carefree,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/carefree-flexiform-fresh-slipeinlagen/B3-259922.html,2.9,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/259922.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,57,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-481241,Carefree Flexiform Slipeinlagen,Carefree,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/carefree-flexiform-slipeinlagen/B3-481241.html,2.7,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/481241.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,58,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-615418,Carefree Plus Slipeinlagen Large,Carefree,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/carefree-slipeinlagen-large/B3-615418.html,2.9,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/615418.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,59,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-615414,Carefree Cotton Fresh Slipeinlagen,Carefree,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/carefree-cotton-fresh-slipeinlagen/B3-615414.html,2.9,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/615414.jpg?sw=130&sfrm=png&q=100,False,bipa.at,,AT,Search,60,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-468211,Einhorn Bio-Slipeinlagen,Einhorn,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/einhorn-bio-slipeinlagen/B3-468211.html,3.19,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/468211.jpg?sw=130&sfrm=png&q=100,False,bipa.at,,AT,Search,61,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-272239,Meine Wollke Slipeinlage Laura,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-laura/B3-272239.html,14.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/272239.jpg?sw=130&sfrm=png&q=100,False,bipa.at,,AT,Search,62,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-269117,Meine Wollke Slipeinlage Clara,Meine Wollke,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/meine-wollke-slipeinlage-clara/B3-269117.html,14.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/269117.jpg?sw=130&sfrm=png&q=100,False,bipa.at,,AT,Search,63,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-384946,SELENACARE Waschbare Slipeinlage,SELENACARE,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/selenacare-waschbare-slipeinlage/B3-384946.html,5.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/384946.jpg?sw=130&sfrm=png&q=100,False,bipa.at,,AT,Search,64,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-466637,TENA Slipeinlagen Lights Long,TENA,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/tena-slipeinlagen-lights-long/B3-466637.html,3.19,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/466637.jpg?sw=130&sfrm=png&q=100,False,bipa.at,,AT,Search,65,https://www.bipa.at/slipeinlagen/damenhygiene/hygiene/pflege?searchRedirect=1,1
B3-565387,CUPE Lusty Lady Liebeskugel,CUPE,love-sexspielzeugfuerfrauen-liebeskugeln,https://www.bipa.at/amorelie-cupe-lusty-lady-liebeskugel/B3-565387.html,24.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/565387.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,1,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-283392,Attends For Men Einlagen 4,Attends,gesundheit-alten-krankenpflege-inkontinenz,https://www.bipa.at/attends-for-men-einlagen-4/B3-283392.html,7.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/283392.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,2,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-283449,Attends Stretch Pants Comfort,Attends,gesundheit-alten-krankenpflege-inkontinenz,https://www.bipa.at/attends-stretch-pants-comfort/B3-283449.html,6,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/283435.jpg?sw=130&sfrm=png&q=100,False,bipa.at,,AT,Search,3,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-325571,BI COMFORT Hygiene Einlagen Extra Plus,BI COMFORT,pflege-hygiene-blasenschwaeche,https://www.bipa.at/bi-comfort-hygiene-einlagen-extra-plus/B3-325571.html,2.49,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/325571.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,4,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-267553,always discreet Binden long,always,pflege-hygiene-blasenschwaeche,https://www.bipa.at/always-binden-long/B3-267553.html,4.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/267553.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,5,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-267551,always discreet Slipeinlagen,always,pflege-hygiene-blasenschwaeche,https://www.bipa.at/always-slipeinlagen/B3-267551.html,4.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/267551.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,6,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-267547,always discreet Einlagen small,always,pflege-hygiene-blasenschwaeche,https://www.bipa.at/always-einlagen-small/B3-267547.html,4.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/267547.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,7,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-256932,TENA Bed Underpad Betteinlage,TENA,pflege-hygiene-blasenschwaeche,https://www.bipa.at/tena-bed-underpad-betteinlage/B3-256932.html,5.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/256932.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,8,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-267589,always discreet Einlagen long plus,always,pflege-hygiene-blasenschwaeche,https://www.bipa.at/always-einlagen-long-plus/B3-267589.html,4.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/267589.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,9,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-325572,BI COMFORT Hygiene Einlagen Maxi,BI COMFORT,pflege-hygiene-blasenschwaeche,https://www.bipa.at/bi-comfort-hygiene-einlagen-maxi/B3-325572.html,2.49,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/325572.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,10,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-325573,BI COMFORT Hygiene Pants Diskret Medium,BI COMFORT,pflege-hygiene-blasenschwaeche,https://www.bipa.at/bi-comfort-hygiene-pants-diskret-medium/B3-325573.html,7.29,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/325573.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,11,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-325570,BI COMFORT Hygiene Einlagen Extra,BI COMFORT,pflege-hygiene-blasenschwaeche,https://www.bipa.at/bi-comfort-hygiene-einlagen-extra/B3-325570.html,2.49,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/325570.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,12,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-900059,TENA Einlagen Lady Extra Plus,TENA,pflege-hygiene-blasenschwaeche,https://www.bipa.at/tena-einlagen-lady-extra-plus/B3-900059.html,4.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/900059.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,13,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-801208,always discreet Binden Maxi Night,always,pflege-hygiene-blasenschwaeche,https://www.bipa.at/always-binden-maxi-night/B3-801208.html,4.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/801208.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,14,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-902015,TENA Pants Discreet Medium,TENA,pflege-hygiene-blasenschwaeche,https://www.bipa.at/tena-pants-discreet-medium/B3-902015.html,7.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/902015.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,15,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-600082,TENA Lady Maxi Einlagen,TENA,pflege-hygiene-blasenschwaeche,https://www.bipa.at/tena-lady-maxi-einlagen/B3-600082.html,4.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/600082.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,16,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-933708,TENA Lady Maxi Night Einlagen,TENA,pflege-hygiene-blasenschwaeche,https://www.bipa.at/tena-lady-maxi-night-einlagen/B3-933708.html,4.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/933708.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,17,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-894994,TENA Pants Super Large,TENA,pflege-hygiene-blasenschwaeche,https://www.bipa.at/tena-pants-super-large/B3-894994.html,22.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/894994.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,18,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-336260,TENA Pants Maxi Medium,TENA,pflege-hygiene-blasenschwaeche,https://www.bipa.at/tena-pants-maxi-medium/B3-336260.html,22.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/336260.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,19,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-580486,TENA Men Level 2 Einlagen,TENA,pflege-hygiene-blasenschwaeche,https://www.bipa.at/tena-men-level-2-einlagen/B3-580486.html,5.95,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/580486.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,20,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-676618,TENA Men Pants Large,TENA,pflege-hygiene-blasenschwaeche,https://www.bipa.at/tena-men-pants-large/B3-676618.html,9.95,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/676618.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,21,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-442890,always Discreet Boutique  Einlagen bei Blasenschwäche long,always,pflege-hygiene-blasenschwaeche,https://www.bipa.at/always-boutique-einlagen-bei-blasenschwaeche-small/B3-442890.html,4.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/442890_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,22,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-442919,always Discreet Boutique Einlagen bei Blasenschwäche small,always,pflege-hygiene-blasenschwaeche,https://www.bipa.at/always-always-discreet-boutique-inkontinenz-normal/B3-442919.html,4.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/442919_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,23,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-466570,always Discreet Schwarze Höschen Bei  Blasenschwäche,always,pflege-hygiene-blasenschwaeche,https://www.bipa.at/always-pants-black-m/B3-466570.html,9.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/466570_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,24,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-442920,always Discreet Boutique Einlagen bei  Blasenschwäche normal,always,pflege-hygiene-blasenschwaeche,https://www.bipa.at/always-always-discreet-boutique-inkontinenz-long/B3-442920.html,4.99,,True,bipa.at,,AT,Search,25,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-634054,TENA Pants Super Medium,TENA,pflege-hygiene-blasenschwaeche,https://www.bipa.at/tena-pants-super-medium/B3-634054.html,22.99,,True,bipa.at,,AT,Search,26,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-321382,TENA Men Level 1 Einlagen,TENA,pflege-hygiene-blasenschwaeche,https://www.bipa.at/tena-men-level-1-einlagen/B3-321382.html,5.95,,True,bipa.at,,AT,Search,27,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-267543,always discreet Pants plus large,always,pflege-hygiene-blasenschwaeche,https://www.bipa.at/always-pants-plus-large/B3-267543.html,9.99,,True,bipa.at,,AT,Search,28,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-395791,TENA Discreet Normal Night Einlagen,TENA,pflege-hygiene-blasenschwaeche,https://www.bipa.at/tena-discreet-normal-night-einlagen/B3-395791.html,4.99,,True,bipa.at,,AT,Search,29,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-580507,TENA Men Protective Shield Extra light,TENA,pflege-hygiene-blasenschwaeche,https://www.bipa.at/tena-men-protective-shield-extra-light/B3-580507.html,5.99,,True,bipa.at,,AT,Search,30,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-960572,TENA Men Slipeinlagen,TENA,pflege-hygiene-blasenschwaeche,https://www.bipa.at/tena-men-slipeinlagen/B3-960572.html,5.95,,True,bipa.at,,AT,Search,31,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-293467,TENA Silhouette Lady Pants Creme M,TENA,pflege-hygiene-blasenschwaeche,https://www.bipa.at/tena-silhouette-lady-pants-creme-m/B3-293467.html,9.99,,True,bipa.at,,AT,Search,32,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-493785,SELENACARE Unterwäsche Bei Blasenschwäche,SELENACARE,pflege-hygiene-blasenschwaeche,https://www.bipa.at/selenacare-unterwaesche-bei-blasenschwaeche/B3-493785.html,29.99,,False,bipa.at,,AT,Search,33,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-493797,Souverän Unterwäsche für Blasenschwäche,Souverän,pflege-hygiene-blasenschwaeche,https://www.bipa.at/souveraen-unterwaesche-fuer-blasenschwaeche/B3-493797.html,29.99,,True,bipa.at,,AT,Search,34,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-493800,Souverän Unterwäsche bei Blasenschwäche,Souverän,pflege-hygiene-blasenschwaeche,https://www.bipa.at/souveraen-unterwaesche-bei-blasenschwaeche/B3-493800.html,29.99,,True,bipa.at,,AT,Search,35,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-272793,hydas Einweg-Damenslip,hydas,gesundheit-alten-krankenpflege-inkontinenz,https://www.bipa.at/hydas-einweg-damenslip/B3-272793.html,2,,False,bipa.at,,AT,Search,36,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-957015,MOQQA Pearl Light Liebeskugeln Raspberry,MOQQA,love-sexspielzeugfuerfrauen-liebeskugeln,https://www.bipa.at/moqqa-pearl-light-liebeskugeln-raspberry/B3-957015.html,21.99,,True,bipa.at,,AT,Search,37,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-956925,MISS V Honeybuns Leichte Liebeskugeln Pink,MISS V,love-sexspielzeugfuerfrauen-liebeskugeln,https://www.bipa.at/miss-v-honeybuns-leichte-liebeskugeln-pink/B3-956925.html,21.99,,True,bipa.at,,AT,Search,38,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-957019,MOQQA Pearl Heavy Liebeskugeln Strawberry,MOQQA,love-sexspielzeugfuerfrauen-liebeskugeln,https://www.bipa.at/moqqa-pearl-heavy-liebeskugeln-strawberry/B3-957019.html,21.99,,True,bipa.at,,AT,Search,39,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-565368,CUPE Lovely Lady Liebeskugel,CUPE,love-sexspielzeugfuerfrauen-liebeskugeln,https://www.bipa.at/amorelie-cupe-lovely-lady-liebeskugel/B3-565368.html,19.99,,True,bipa.at,,AT,Search,40,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-956923,MISS V Honeybuns Leichte Liebeskugeln Pretty Violet,MISS V,love-sexspielzeugfuerfrauen-liebeskugeln,https://www.bipa.at/miss-v-honeybuns-leichte-liebeskugeln-pretty-violet/B3-956923.html,21.99,,True,bipa.at,,AT,Search,41,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-283649,Attends Stretch Pants Regular,Attends,gesundheit-alten-krankenpflege-inkontinenz,https://www.bipa.at/attends-stretch-pants-regular/B3-283649.html,5,,False,bipa.at,,AT,Search,42,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-957011,MOQQA Pearl Light Liebeskugeln Strawberry,MOQQA,love-sexspielzeugfuerfrauen-liebeskugeln,https://www.bipa.at/moqqa-pearl-light-liebeskugeln-strawberry/B3-957011.html,21.99,,True,bipa.at,,AT,Search,43,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-272707,hydas Airlaid Rechteckvlieseinlagen,hydas,gesundheit-alten-krankenpflege-inkontinenz,https://www.bipa.at/hydas-airlaid-rechteckvlieseinlagen/B3-272707.html,19.99,,True,bipa.at,,AT,Search,44,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-283411,Attends Stretch Fit Pants,Attends,gesundheit-alten-krankenpflege-inkontinenz,https://www.bipa.at/attends-stretch-fit-pants/B3-283411.html,12,,False,bipa.at,,AT,Search,45,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-957020,MOQQA Pearl Heavy Liebeskugeln Raspberry,MOQQA,love-sexspielzeugfuerfrauen-liebeskugeln,https://www.bipa.at/moqqa-pearl-heavy-liebeskugeln-raspberry/B3-957020.html,21.99,,True,bipa.at,,AT,Search,46,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-565386,CUPE Mrs. Miracle Liebeskugel,CUPE,love-sexspielzeugfuerfrauen-liebeskugeln,https://www.bipa.at/amorelie-mrs.-miracle-liebeskugel/B3-565386.html,24.99,,True,bipa.at,,AT,Search,47,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-283394,Attends Einlagen Soft 1Mini,Attends,gesundheit-alten-krankenpflege-inkontinenz,https://www.bipa.at/attends-einlagen-soft-1mini/B3-283394.html,4.49,,True,bipa.at,,AT,Search,48,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-382575,always Profresh Large Slipeinlagen,always,pflege-hygiene-damenhygiene-slipeinlagen,https://www.bipa.at/always-noname/B3-382575.html,3.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/382575_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,49,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-868335,TENA Einlagen Lady Extra,TENA,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/tena-einlagen-lady-extra/B3-868335.html,4.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/868335.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,50,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
B3-580110,always discreet Einlagen small mit Flügeln,always,pflege-hygiene-damenhygiene-binden,https://www.bipa.at/always-einlagen-small-mit-fluegeln/B3-580110.html,4.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/580110.jpg?sw=130&sfrm=png&q=100,True,bipa.at,,AT,Search,51,https://www.bipa.at/suche?q=Blasenschw%C3%A4che,1
